 conserved    temp
    0.1408605967E+02    0.1492362135E-10
    0.1408493273E+02    0.1665484270E-12
    0.1408458713E+02    0.1081691937E-06
    0.1408460567E+02    0.7342055442E-05
    0.1408504967E+02    0.9929918168E-07
    0.1408459261E+02    0.1648420123E-09
    0.1408408711E+02    0.3541570898E-11
    0.1408494741E+02    0.1416297999E-08
    0.1408445298E+02    0.1673112927E-03
    0.1408554245E+02    0.1265797891E-10
    0.1408469190E+02    0.7041305348E-08
    0.1408364668E+02    0.8977944856E-03
    0.1408412220E+02    0.9384494892E+00
    0.1408411977E+02    0.1075447694E+01
    0.1408319246E+02    0.5319566898E-03
    0.1408253604E+02    0.1180472851E-08
    0.1408369991E+02    0.2683396477E-09
    0.1408542547E+02    0.4599941080E-08
    0.1408368296E+02    0.6728810275E+00
    0.1408375996E+02    0.5254811668E+00
    0.1408296386E+02    0.7871366896E-03
    0.1408429936E+02    0.2370454211E-08
    0.1408416897E+02    0.1047680292E-09
    0.1408382605E+02    0.1012653046E-05
    0.1408372473E+02    0.7815492264E-02
    0.1408438873E+02    0.6885191352E-09
    0.1408354524E+02    0.5615643288E-07
    0.1408398107E+02    0.1448182530E+00
    0.1408421514E+02    0.8208034616E-10
    0.1408426119E+02    0.3287742632E-13
    0.1408475197E+02    0.3050425876E-07
    0.1408570278E+02    0.1154682967E+00
    0.1408450877E+02    0.3569113948E-02
    0.1408422537E+02    0.1103850014E-05
    0.1408424065E+02    0.6610587926E-08
    0.1408440374E+02    0.8344352044E-10
    0.1408419030E+02    0.3712507824E-10
    0.1408382131E+02    0.2162175819E-10
    0.1408354650E+02    0.2617156242E-09
    0.1408334150E+02    0.1564809119E-08
    0.1408352993E+02    0.6403903536E-08
    0.1408388921E+02    0.1954778459E-07
    0.1408416011E+02    0.5279777091E-05
    0.1408440313E+02    0.1966117762E+00
    0.1408410200E+02    0.2809095590E-02
    0.1408359058E+02    0.1112261254E-04
    0.1408348913E+02    0.9229971354E-07
    0.1408375285E+02    0.2785749195E-09
    0.1408316663E+02    0.9616453785E-11
    0.1408258992E+02    0.2367721427E-11
    0.1408229429E+02    0.1239793021E-10
    0.1408210029E+02    0.5144561409E-10
    0.1408220256E+02    0.3245519721E-09
    0.1408272201E+02    0.1344502384E-08
    0.1408307386E+02    0.9676189168E-08
    0.1408332106E+02    0.1810126253E-06
    0.1408362016E+02    0.7600771171E-04
    0.1408321826E+02    0.3716350143E+01
    0.1408403159E+02    0.2900162633E-03
    0.1408472334E+02    0.3356810204E-12
    0.1408585791E+02    0.1292103161E+00
    0.1408492635E+02    0.1411762275E-02
    0.1408451809E+02    0.2121411424E-06
    0.1408426144E+02    0.1312404392E-07
    0.1408406195E+02    0.2766500566E-09
    0.1408409472E+02    0.1741541934E-09
    0.1408450460E+02    0.2412335206E-09
    0.1408480973E+02    0.6997483578E-10
    0.1408501300E+02    0.2586326132E-10
    0.1408511274E+02    0.3788735251E-09
    0.1408498817E+02    0.1398496386E-06
    0.1408459870E+02    0.2344368529E-04
    0.1408431293E+02    0.9942440185E-03
    0.1408491498E+02    0.8987862758E+00
    0.1408507262E+02    0.9161192466E+00
    0.1408414163E+02    0.1997098853E-01
    0.1408438549E+02    0.5108503907E-05
    0.1408458748E+02    0.1691135643E-06
    0.1408453565E+02    0.9010445916E-10
    0.1408418128E+02    0.3901546561E-10
    0.1408386196E+02    0.7182187763E-14
    0.1408362523E+02    0.3385265703E-11
    0.1408371027E+02    0.2980016430E-11
    0.1408406274E+02    0.1636170351E-10
    0.1408435872E+02    0.1505425814E-07
    0.1408457873E+02    0.6522409226E-05
    0.1408488240E+02    0.9394959669E+00
    0.1408411647E+02    0.1436137290E+01
    0.1408348621E+02    0.2557347341E-02
    0.1408320549E+02    0.1316056761E-04
    0.1408317068E+02    0.1394409099E-06
    0.1408352345E+02    0.2312388700E-08
    0.1408384933E+02    0.3756637554E-09
    0.1408414778E+02    0.7826061331E-10
    0.1408427337E+02    0.9369438245E-12
    0.1408384813E+02    0.5866127997E-12
    0.1408351690E+02    0.5145049769E-09
    0.1408332132E+02    0.1327749185E-07
    0.1408311323E+02    0.3927089035E-06
    0.1408294552E+02    0.5784852996E-05
    0.1408325765E+02    0.9487780187E-03
    0.1408373694E+02    0.5523566460E+00
    0.1408431411E+02    0.5401863879E-02
    0.1408357398E+02    0.3793226055E+00
    0.1408386042E+02    0.2879929326E-03
    0.1408393632E+02    0.1993125052E-07
    0.1408382842E+02    0.1623637244E-11
    0.1408360168E+02    0.2775109410E-13
    0.1408377600E+02    0.7505555622E-05
    0.1408248010E+02    0.1492268051E-12
    0.1408336587E+02    0.1630724485E-09
    0.1408553355E+02    0.2646821756E+00
    0.1408408913E+02    0.1156090292E-06
    0.1408368689E+02    0.9666739985E-09
    0.1408331335E+02    0.2122418867E-12
    0.1408320937E+02    0.2741570425E-10
    0.1408332331E+02    0.2664427082E-10
    0.1408357551E+02    0.3257679663E-09
    0.1408328591E+02    0.2618299126E-07
    0.1408288239E+02    0.1031678180E-05
    0.1408259096E+02    0.1338703557E-03
    0.1408282380E+02    0.8111972024E+00
    0.1408304982E+02    0.6977940540E-02
    0.1408245027E+02    0.4018957155E+00
    0.1408277568E+02    0.2491800271E-02
    0.1408308744E+02    0.4732786473E-05
    0.1408316992E+02    0.2229092312E-08
    0.1408232701E+02    0.3341486100E-11
    0.1408288908E+02    0.1665745653E-13
    0.1408447952E+02    0.5166666686E-09
    0.1408484666E+02    0.5146465317E+00
    0.1408484801E+02    0.2436658709E-10
    0.1408418719E+02    0.9148019846E-10
    0.1408436925E+02    0.1442293060E-07
    0.1408549260E+02    0.3810634623E+01
    0.1408481985E+02    0.1145758210E-09
    0.1408402991E+02    0.6511472433E+00
    0.1408510068E+02    0.2106615133E-09
    0.1408399637E+02    0.8949037009E-07
    0.1408516175E+02    0.1554090088E-02
    0.1408581013E+02    0.3622160552E-02
    0.1408623058E+02    0.1564749525E-04
    0.1408597576E+02    0.3043056912E-10
    0.1408601776E+02    0.1648893300E-03
    0.1408531644E+02    0.1371034542E-09
    0.1408529068E+02    0.4692897019E-01
    0.1408487201E+02    0.2623646595E-05
    0.1408495687E+02    0.5113117151E-09
    0.1408509136E+02    0.1084143613E-10
    0.1408536221E+02    0.7445223298E-03
    0.1408451302E+02    0.2138059231E+00
    0.1408407613E+02    0.1240720439E-02
    0.1408333237E+02    0.1410838323E-09
    0.1408372771E+02    0.1319960240E-07
    0.1408446669E+02    0.3621616603E-07
    0.1408396923E+02    0.1788303913E-07
    0.1408502727E+02    0.1517016824E-11
    0.1408563130E+02    0.2909122014E+00
    0.1408370011E+02    0.1783693200E-11
    0.1408502426E+02    0.2040885816E+00
    0.1408475676E+02    0.2785943621E-11
    0.1408377832E+02    0.5781409476E-06
    0.1408435651E+02    0.9686211146E-12
    0.1408581128E+02    0.2543568676E+01
    0.1408414406E+02    0.2563536501E-09
    0.1408420169E+02    0.9432692985E-09
    0.1408448206E+02    0.9143852319E-11
    0.1408439812E+02    0.7578355214E-03
    0.1408446644E+02    0.4945985670E-10
    0.1408408389E+02    0.1667284279E-04
    0.1408328235E+02    0.7794477118E-14
    0.1408422884E+02    0.1326122398E-03
    0.1408477010E+02    0.4417319210E-06
    0.1408517670E+02    0.4991220034E-12
    0.1408406997E+02    0.1305988092E-04
    0.1408480525E+02    0.2664082596E-08
    0.1408600247E+02    0.2125200911E-12
    0.1408542677E+02    0.4521915635E-06
    0.1408452786E+02    0.9395564645E-03
    0.1408555073E+02    0.1975597793E-07
    0.1408406404E+02    0.4052978875E-06
    0.1408650358E+02    0.9287491181E-08
    0.1408596639E+02    0.3632110772E-10
    0.1408643508E+02    0.2246156343E-01
    0.1408602068E+02    0.3516264420E-11
    0.1408619821E+02    0.4054884736E+00
    0.1408501886E+02    0.9962472991E-12
    0.1408520270E+02    0.7268074711E-05
    0.1408629038E+02    0.2533725538E-02
    0.1408531937E+02    0.1996211594E-11
    0.1408567132E+02    0.9714238119E-06
    0.1408683328E+02    0.2391553719E-01
    0.1408864027E+02    0.2119882679E-08
    0.1408573111E+02    0.7078324723E-11
    0.1408618865E+02    0.1439820147E-08
    0.1408600055E+02    0.1901481447E-07
    0.1408692613E+02    0.1039292850E-01
    0.1408829187E+02    0.3767497284E-04
    0.1408719725E+02    0.1810099924E-10
    0.1408827204E+02    0.9258542996E-07
    0.1408880615E+02    0.3811059531E+00
    0.1408693373E+02    0.1634614503E-01
    0.1408668077E+02    0.3467033636E-04
    0.1408656894E+02    0.4734768153E-06
    0.1408648064E+02    0.2025330756E-07
    0.1408634491E+02    0.1802506159E-08
    0.1408625077E+02    0.3545877938E-10
    0.1408662702E+02    0.1078529012E-09
    0.1408698266E+02    0.1196397501E-09
    0.1408714887E+02    0.7182892051E-10
    0.1408723816E+02    0.2284841623E-10
    0.1408733669E+02    0.2513598340E-09
    0.1408746131E+02    0.6139855094E-09
    0.1408747195E+02    0.1011372586E-02
    0.1408783853E+02    0.2764422420E+00
    0.1408670577E+02    0.8947635519E-03
    0.1408673382E+02    0.3656804347E-07
    0.1408760211E+02    0.8867878688E-10
    0.1408791923E+02    0.7915455024E-03
    0.1408604294E+02    0.5250832640E-08
    0.1408566080E+02    0.4797723144E-10
    0.1408588071E+02    0.1159897633E-10
    0.1408496578E+02    0.7075669017E-13
    0.1408485686E+02    0.1882365498E-10
    0.1408555796E+02    0.4589009866E-07
    0.1408639858E+02    0.4287325535E-12
    0.1408571700E+02    0.4353467972E-04
    0.1408467540E+02    0.8143505632E-10
    0.1408558092E+02    0.2142314518E-08
    0.1408574820E+02    0.2460164360E-05
    0.1408485960E+02    0.5931152227E-11
    0.1408534985E+02    0.1548379879E-06
    0.1408514505E+02    0.2669760827E-09
    0.1408543634E+02    0.4466141152E-06
    0.1408513456E+02    0.1003086585E-09
    0.1408542460E+02    0.4044034099E-13
    0.1408518160E+02    0.2117158774E-10
    0.1408562499E+02    0.3938318839E-09
    0.1408726021E+02    0.1303031500E-02
    0.1408642877E+02    0.2463377737E-08
    0.1408587272E+02    0.6059181103E-10
    0.1408609986E+02    0.6888665520E-11
    0.1408753781E+02    0.5193511872E-05
    0.1408614414E+02    0.1644947574E+01
    0.1408564189E+02    0.3239590017E-06
    0.1408632815E+02    0.2675213936E-10
    0.1408704238E+02    0.1352192882E+00
    0.1408730391E+02    0.3619584360E-11
    0.1408633127E+02    0.4385534974E-01
    0.1408712772E+02    0.1498516158E-07
    0.1408687529E+02    0.6842709608E-10
    0.1408694487E+02    0.9357924196E-11
    0.1408694726E+02    0.2707571333E-08
    0.1408652974E+02    0.7247485390E-04
    0.1408820959E+02    0.1804487456E-02
    0.1408823693E+02    0.1624316378E-05
    0.1408713737E+02    0.2143919118E-09
    0.1408668424E+02    0.8335935991E-12
    0.1408609900E+02    0.1956253459E-08
    0.1408592514E+02    0.9507142396E-05
    0.1408574070E+02    0.2695612221E+00
    0.1408753549E+02    0.5723534243E-03
    0.1408713105E+02    0.2045288348E-10
    0.1408711451E+02    0.2168919585E+00
    0.1408688630E+02    0.1440492760E-06
    0.1408758027E+02    0.6683815182E-10
    0.1408682322E+02    0.2562626556E-05
    0.1408683896E+02    0.1865197123E-02
    0.1408727668E+02    0.7561403983E-09
    0.1408663913E+02    0.4784359801E-11
    0.1408644423E+02    0.6676520206E-11
    0.1408610761E+02    0.5362881031E-09
    0.1408645860E+02    0.1362247013E-06
    0.1408651931E+02    0.2681313486E-09
    0.1408652926E+02    0.6084661278E-11
    0.1408704069E+02    0.9821925025E+00
    0.1408656902E+02    0.9841943600E-10
    0.1408629267E+02    0.3340122710E-10
    0.1408674115E+02    0.5713566050E-02
    0.1408563372E+02    0.5070126043E-08
    0.1408488345E+02    0.6624453308E-13
    0.1408484221E+02    0.6286892482E-06
    0.1408636578E+02    0.1731145555E+01
    0.1408652254E+02    0.6271069073E-07
    0.1408582381E+02    0.2758764983E-10
    0.1408403216E+02    0.8221838248E-11
    0.1408448308E+02    0.4167629577E-08
    0.1408432107E+02    0.9905640379E-05
    0.1408501458E+02    0.1313319515E-10
    0.1408545113E+02    0.4735828804E-10
    0.1408596710E+02    0.4933986558E+00
    0.1408615485E+02    0.7348910137E+00
    0.1408661631E+02    0.7939651639E-10
    0.1408622788E+02    0.7964295145E-10
    0.1408584886E+02    0.4197127360E-10
    0.1408569680E+02    0.6706082464E-09
    0.1408564437E+02    0.2902270866E-07
    0.1408563450E+02    0.1296125365E-05
    0.1408565609E+02    0.1245640573E-03
    0.1408572974E+02    0.5949790417E-01
    0.1408569799E+02    0.2160287377E+01
    0.1408542734E+02    0.5746565863E-05
    0.1408532023E+02    0.4575997364E-10
    0.1408446244E+02    0.1092448704E-11
    0.1408540808E+02    0.5804677623E-03
    0.1408497382E+02    0.1915252241E+00
    0.1408524762E+02    0.4838801758E+00
    0.1408507592E+02    0.6353264203E-05
    0.1408733574E+02    0.6831023779E-10
    0.1408620339E+02    0.2259255548E-06
    0.1408605197E+02    0.3386806865E-02
    0.1408799946E+02    0.1015542169E+01
    0.1408701622E+02    0.4664422333E-10
    0.1408614527E+02    0.2358081349E-11
    0.1408623016E+02    0.6859428069E-09
    0.1408571935E+02    0.1062949971E-05
    0.1408702044E+02    0.3582373598E-07
    0.1408765873E+02    0.1875902781E-09
    0.1408888994E+02    0.3349831281E-11
    0.1408774897E+02    0.1099544856E-02
    0.1408718520E+02    0.3680345017E-03
    0.1408619217E+02    0.1572032679E-11
    0.1408748262E+02    0.1761099813E-01
    0.1408719380E+02    0.3515116301E-10
    0.1408767118E+02    0.1377639828E-05
    0.1408716983E+02    0.7800236564E-10
    0.1408598424E+02    0.1803501092E-07
    0.1408605417E+02    0.5766387442E-08
    0.1408642798E+02    0.1029464524E-13
    0.1408846244E+02    0.8125839692E+00
    0.1408709470E+02    0.1261378423E-11
    0.1408760957E+02    0.6509971411E-03
    0.1408783587E+02    0.5174930567E-10
    0.1408808533E+02    0.2695302126E-01
    0.1408733833E+02    0.7932521053E-10
    0.1408724509E+02    0.6086358568E-14
    0.1408884080E+02    0.3569961040E-07
    0.1408806178E+02    0.2583271027E-02
    0.1408887869E+02    0.7429733304E+00
    0.1408866509E+02    0.8872556587E-01
    0.1408801247E+02    0.1244447825E-01
    0.1408878936E+02    0.9753189109E-06
    0.1408767459E+02    0.5566687949E-11
    0.1408903866E+02    0.1103987581E+01
    0.1408803800E+02    0.2704395361E-03
    0.1408900053E+02    0.2384333025E-08
    0.1408857114E+02    0.1144738915E-09
    0.1408787248E+02    0.2475634232E-02
    0.1408700090E+02    0.2023283057E-07
    0.1408866488E+02    0.3239623346E-09
    0.1408824592E+02    0.3061744331E-05
    0.1408955078E+02    0.8886126537E-02
    0.1408871216E+02    0.2015296449E-10
    0.1408831606E+02    0.8419606719E-03
    0.1408885540E+02    0.7617765613E-04
    0.1408705143E+02    0.1287812865E-02
    0.1408775939E+02    0.1266731351E-07
    0.1408762293E+02    0.4352635214E-10
    0.1408733727E+02    0.2625280740E-10
    0.1408720361E+02    0.4246012930E-11
    0.1408719900E+02    0.8662610952E-14
    0.1408731873E+02    0.1909964226E-10
    0.1408765843E+02    0.4539284794E-09
    0.1408806195E+02    0.1515598626E-06
    0.1408824968E+02    0.8894681044E-02
    0.1408870133E+02    0.8430531870E-04
    0.1408971678E+02    0.4149772938E-09
    0.1408900351E+02    0.8505206276E-10
    0.1408840998E+02    0.3778528396E-09
    0.1408838518E+02    0.4434115922E-07
    0.1408892777E+02    0.7649757994E+00
    0.1408946292E+02    0.1022992204E-01
    0.1409013926E+02    0.5621615618E-09
    0.1408906694E+02    0.3156193716E-10
    0.1408975964E+02    0.6560236927E+00
    0.1408947563E+02    0.6504205138E-05
    0.1409111068E+02    0.3235113909E-10
    0.1409117846E+02    0.4423255140E-09
    0.1409115211E+02    0.1258941252E-08
    0.1409116877E+02    0.4510664426E-03
    0.1409029684E+02    0.8988048487E-04
    0.1408891763E+02    0.8834622008E-06
    0.1408998536E+02    0.2812417458E-08
    0.1409067451E+02    0.4119250492E-10
    0.1409188696E+02    0.5325378747E-09
    0.1409074210E+02    0.1733979320E-03
    0.1409061692E+02    0.1777980319E+01
    0.1408949125E+02    0.1114793826E-04
    0.1408954821E+02    0.6712754278E-07
    0.1409028944E+02    0.3628502113E-11
    0.1409053241E+02    0.1250388450E-05
    0.1409040352E+02    0.1609296070E+01
    0.1408914849E+02    0.1198551057E-11
    0.1409016670E+02    0.5263275918E-10
    0.1409096398E+02    0.1467441623E+00
    0.1408967136E+02    0.1207637804E-02
    0.1408941250E+02    0.2521725445E-08
    0.1408900706E+02    0.2094918644E-09
    0.1408878062E+02    0.1205734514E-11
    0.1408863483E+02    0.1021101923E-10
    0.1408844946E+02    0.1261163104E-10
    0.1408829301E+02    0.4756847061E-11
    0.1408860678E+02    0.1418551351E-10
    0.1408893346E+02    0.2990561330E-09
    0.1408910761E+02    0.2499712755E-08
    0.1408924981E+02    0.1155906385E-08
    0.1408945813E+02    0.1957059100E-03
    0.1409009945E+02    0.7062099459E-01
    0.1408947891E+02    0.1863704855E-04
    0.1409033337E+02    0.2827679644E-10
    0.1409029861E+02    0.7191562327E+00
    0.1408921629E+02    0.7804409921E-13
    0.1408875909E+02    0.7224469851E-04
    0.1408805567E+02    0.4690378670E-06
    0.1408808320E+02    0.1107579801E-08
    0.1408896348E+02    0.1133702452E-10
    0.1408958640E+02    0.1450926835E-06
    0.1408943029E+02    0.1221198864E+01
    0.1408921769E+02    0.1458574854E-10
    0.1408933429E+02    0.1373903998E-14
    0.1408856931E+02    0.2740905489E-02
    0.1408844349E+02    0.5232322349E-07
    0.1408855528E+02    0.9176300319E-11
    0.1408898482E+02    0.5586236153E-07
    0.1409033861E+02    0.6990557348E-01
    0.1408938998E+02    0.1429234615E-08
    0.1408858617E+02    0.2968558563E-12
    0.1408847690E+02    0.6060487007E-10
    0.1408840302E+02    0.5117383399E-07
    0.1408908519E+02    0.3140959486E-05
    0.1408735823E+02    0.1685164268E-08
    0.1408736002E+02    0.4216830422E-11
    0.1408930401E+02    0.1127064390E-09
    0.1408980641E+02    0.1038980356E+01
    0.1408984590E+02    0.1471144946E-10
    0.1408903694E+02    0.1365305441E-03
    0.1409059167E+02    0.6876987417E-11
    0.1408867621E+02    0.9071962319E-03
    0.1408996853E+02    0.4431073290E-11
    0.1408898079E+02    0.1126946412E-03
    0.1409053988E+02    0.1719655048E-10
    0.1408893318E+02    0.1385359489E-01
    0.1408893041E+02    0.1253328068E-11
    0.1409120793E+02    0.9958917375E+00
    0.1408902871E+02    0.1891270600E-04
    0.1408997106E+02    0.4500923601E-11
    0.1409040600E+02    0.2957402504E+00
    0.1409075454E+02    0.2640649608E-05
    0.1409018141E+02    0.1304328677E-10
    0.1409031209E+02    0.5215380375E-02
    0.1409136120E+02    0.1443237014E-03
    0.1409074328E+02    0.1762286898E-09
    0.1408999656E+02    0.9191731304E-10
    0.1408965464E+02    0.2236844570E-12
    0.1408974497E+02    0.1190248748E-06
    0.1409005738E+02    0.3883672873E-06
    0.1409017149E+02    0.3585949207E+00
    0.1409059442E+02    0.3622670083E-04
    0.1409221332E+02    0.3059919438E-11
    0.1409063191E+02    0.5003274188E-08
    0.1409081471E+02    0.2513170764E-04
    0.1409105984E+02    0.4360632231E-12
    0.1409121063E+02    0.1062626322E-05
    0.1409104782E+02    0.3721908512E-07
    0.1409181249E+02    0.2317627595E-11
    0.1409196435E+02    0.8102291662E-03
    0.1409157963E+02    0.7910977777E-09
    0.1409124251E+02    0.2139444457E-07
    0.1409154841E+02    0.2832749367E-14
    0.1409269579E+02    0.5443106015E-03
    0.1409180289E+02    0.1138075181E-11
    0.1409173543E+02    0.1256847121E+01
    0.1409070611E+02    0.8322466473E-12
    0.1409089249E+02    0.1447905178E-06
    0.1409093731E+02    0.4908202091E-08
    0.1408989695E+02    0.2793949212E-05
    0.1409064428E+02    0.9461425390E-01
    0.1409055443E+02    0.3977718120E-05
    0.1408939011E+02    0.4122446875E-10
    0.1408850417E+02    0.7791853972E-11
    0.1408894778E+02    0.8449397681E-10
    0.1409074800E+02    0.5390638279E+00
    0.1408941062E+02    0.1677586030E-09
    0.1408937631E+02    0.1433376855E-08
    0.1408946238E+02    0.6199691540E-03
    0.1409011029E+02    0.1360075817E-07
    0.1408910112E+02    0.7884619613E-11
    0.1408852680E+02    0.1977469343E-10
    0.1408891399E+02    0.2979828901E-09
    0.1408870841E+02    0.7058217049E-07
    0.1408903168E+02    0.1680473806E-04
    0.1409095768E+02    0.3729670080E-04
    0.1408993982E+02    0.3421091341E-13
    0.1408961182E+02    0.1683700847E-09
    0.1408927661E+02    0.2708844434E-07
    0.1408920258E+02    0.2475945564E-05
    0.1408934144E+02    0.7311937211E-03
    0.1409019537E+02    0.1297395384E+00
    0.1408833212E+02    0.1471436987E-01
    0.1408827076E+02    0.2076429393E-04
    0.1408907070E+02    0.3566183585E-11
    0.1409024344E+02    0.1202056011E-11
    0.1408948560E+02    0.1703705187E-05
    0.1409063790E+02    0.8321984423E+00
    0.1409074771E+02    0.5561164734E-01
    0.1409276940E+02    0.7348506381E-08
    0.1409104836E+02    0.1920897855E-12
    0.1409058977E+02    0.7031994483E-07
    0.1409051541E+02    0.4055205885E-05
    0.1409138526E+02    0.1699462515E+00
    0.1409169251E+02    0.1069877186E+01
    0.1409118544E+02    0.1774979494E-09
    0.1409074837E+02    0.9271028441E-08
    0.1409046744E+02    0.5949565414E-06
    0.1409022282E+02    0.3132508903E-04
    0.1409007983E+02    0.2800660414E-05
    0.1409093110E+02    0.9725008103E+00
    0.1409125409E+02    0.2245120454E-02
    0.1409054236E+02    0.1613579130E+00
    0.1409084061E+02    0.4139691047E-03
    0.1409098318E+02    0.6430199775E-07
    0.1409091728E+02    0.9458990978E-10
    0.1409153789E+02    0.4182280910E-10
    0.1409151716E+02    0.1958089882E-03
    0.1409084071E+02    0.1759621240E+00
    0.1409105230E+02    0.4810871518E-10
    0.1409283996E+02    0.2290608286E+01
    0.1409041801E+02    0.1101719022E-09
    0.1409071567E+02    0.6889754527E-12
    0.1409066647E+02    0.4180124398E-07
    0.1408973035E+02    0.1422316417E-02
    0.1409041831E+02    0.1181349331E+00
    0.1408971343E+02    0.1560560946E-04
    0.1409013344E+02    0.1695273862E-09
    0.1409010192E+02    0.4650796847E-07
    0.1409026428E+02    0.5177142738E-05
    0.1408995788E+02    0.4861111916E-10
    0.1409085885E+02    0.2625838574E-08
    0.1409221236E+02    0.1947212424E+00
    0.1409121992E+02    0.1424072362E-12
    0.1409121201E+02    0.2616118636E-05
    0.1409214457E+02    0.6241388867E-08
    0.1409129387E+02    0.6215491658E-08
    0.1409130620E+02    0.3789079360E-08
    0.1408966127E+02    0.7764716602E-09
    0.1408952967E+02    0.1177415041E-04
    0.1408945231E+02    0.1629174262E-07
    0.1408932005E+02    0.6071541115E-10
    0.1409042512E+02    0.5570302512E-07
    0.1408837889E+02    0.3759096712E-02
    0.1408991701E+02    0.1410234866E-10
    0.1408900164E+02    0.1251502779E-05
    0.1408765039E+02    0.2974396513E-07
    0.1408828799E+02    0.2867631042E-09
    0.1408864256E+02    0.5141949239E-10
    0.1408981840E+02    0.1066463934E-06
    0.1408924865E+02    0.9966374557E-01
    0.1408762223E+02    0.2758247461E-02
    0.1408758313E+02    0.1267025696E-06
    0.1408752321E+02    0.2020452770E-07
    0.1408742975E+02    0.1824001392E-11
    0.1408841773E+02    0.7450903782E+00
    0.1408741886E+02    0.6058958114E-12
    0.1408698595E+02    0.2209456549E-09
    0.1408713237E+02    0.5354454333E-08
    0.1408628642E+02    0.1426859546E-06
    0.1408592306E+02    0.7720041867E-08
    0.1408566625E+02    0.1065812621E-05
    0.1408567964E+02    0.1735758289E-07
    0.1408628035E+02    0.1211987568E-07
    0.1408760869E+02    0.3952416819E-06
    0.1408681821E+02    0.3702652030E-09
    0.1408669134E+02    0.2837309583E-07
    0.1408577307E+02    0.8864246860E-10
    0.1408589656E+02    0.5487370953E-07
    0.1408620205E+02    0.6498030727E-03
    0.1408714916E+02    0.1489883302E-11
    0.1408781273E+02    0.3924653296E-08
    0.1408668976E+02    0.4645229258E-07
    0.1408787793E+02    0.1981512266E-09
    0.1408927502E+02    0.5911042748E-09
    0.1408863139E+02    0.2953577258E-02
    0.1408804600E+02    0.1425132991E-05
    0.1408822484E+02    0.7371051399E-08
    0.1408923412E+02    0.4920318612E-11
    0.1408799396E+02    0.2503403924E-07
    0.1408727457E+02    0.7026881684E+00
    0.1408598083E+02    0.4603176003E-14
    0.1408693524E+02    0.6163819617E-08
    0.1408739430E+02    0.2260564149E-03
    0.1408606986E+02    0.1227162842E-12
    0.1408615060E+02    0.7600810264E-04
    0.1408663760E+02    0.1080093018E-09
    0.1408700674E+02    0.1570732860E-10
    0.1408799293E+02    0.1657807119E-01
    0.1408684005E+02    0.6112387161E-14
    0.1408748956E+02    0.6909127847E-09
    0.1408798197E+02    0.2214405437E+00
    0.1408677944E+02    0.4208538395E-12
    0.1408725581E+02    0.1846889635E-04
    0.1408827551E+02    0.5971113391E-09
    0.1408719822E+02    0.2663846221E-05
    0.1408768544E+02    0.2258988290E-10
    0.1408721605E+02    0.3213860526E-04
    0.1408805566E+02    0.1868633248E-07
    0.1408701792E+02    0.1091024749E-11
    0.1408920751E+02    0.8581082516E+00
    0.1408815173E+02    0.1824132830E-02
    0.1408784327E+02    0.7484061949E-09
    0.1408834427E+02    0.1849831141E-07
    0.1408948809E+02    0.1961210781E-10
    0.1408971970E+02    0.1116821830E-04
    0.1408931595E+02    0.3830896084E-08
    0.1408935264E+02    0.2988805774E-12
    0.1408933903E+02    0.8268032931E-10
    0.1408953793E+02    0.7669337785E-08
    0.1409067133E+02    0.1082808506E+00
    0.1408822494E+02    0.7043967119E-05
    0.1408739441E+02    0.1998447450E-08
    0.1408858287E+02    0.1174811166E-09
    0.1408868635E+02    0.1037528048E-10
    0.1408955975E+02    0.1071042749E+00
    0.1408860786E+02    0.1348641678E-10
    0.1408921221E+02    0.6355186831E-03
    0.1408897822E+02    0.6282829408E-11
    0.1408882438E+02    0.8060247936E-13
    0.1408940675E+02    0.9819104651E+00
    0.1408851762E+02    0.9118599602E-13
    0.1408842443E+02    0.6029126160E+00
    0.1408793667E+02    0.2447635426E-10
    0.1408646433E+02    0.7762577802E-04
    0.1408762483E+02    0.1007479476E-09
    0.1408764087E+02    0.9650350770E-07
    0.1408734201E+02    0.1497312417E-06
    0.1408717405E+02    0.1944757554E-08
    0.1408747856E+02    0.1536570502E-08
    0.1408630039E+02    0.8407028915E-11
    0.1408868829E+02    0.5703557991E+00
    0.1408886293E+02    0.4215435714E-11
    0.1408911833E+02    0.9785177587E-09
    0.1408864580E+02    0.1674819710E+00
    0.1408733945E+02    0.8600883523E-13
    0.1408920916E+02    0.2272394839E-01
    0.1408851765E+02    0.4355368070E-10
    0.1408889283E+02    0.1685224507E+01
    0.1408791730E+02    0.2838307828E-03
    0.1408790868E+02    0.1420353849E-09
    0.1408762365E+02    0.6367276208E-05
    0.1408640319E+02    0.2486567744E-08
    0.1408692177E+02    0.1390210937E-11
    0.1408807454E+02    0.2357767780E-10
    0.1408945666E+02    0.5157565947E-05
    0.1408753109E+02    0.2256373691E+00
    0.1408639645E+02    0.5977653146E-05
    0.1408779190E+02    0.6810316836E-07
    0.1408875075E+02    0.4310239570E-10
    0.1408792732E+02    0.1042809009E-06
    0.1408758716E+02    0.1146786861E+01
    0.1408621580E+02    0.4849843184E-02
    0.1408617466E+02    0.2955874285E-09
    0.1408535009E+02    0.5946191781E-11
    0.1408463569E+02    0.4911601639E-11
    0.1408440887E+02    0.4129282892E-11
    0.1408467498E+02    0.2061981555E-09
    0.1408540308E+02    0.2817343965E-07
    0.1408628606E+02    0.1591612903E-02
